Country,Activity,Year,Unit,Quantity
Austria,Consumption,1998,Terajoules,1
Austria,Consumption,1997,Terajoules,2
Austria,Consumption,1996,Terajoules,1
Austria,Consumption,1995,Terajoules,1
Austria,Consumption,1994,Terajoules,1
Austria,Consumption,1993,Terajoules,1
Austria,Consumption,1992,Terajoules,1
Austria,Consumption,1991,Terajoules,1
Austria,Consumption,1990,Terajoules,1
Austria,Consumption,2019,Terajoules,2751.379
Austria,Consumption,2018,Terajoules,2605.57
Austria,Consumption,2017,Terajoules,2676.934
Austria,Consumption,2016,Terajoules,2639
Austria,Consumption,2015,Terajoules,2647
Austria,Consumption,2014,Terajoules,3105
Austria,Consumption,2013,Terajoules,3297
Austria,Consumption,2012,Terajoules,3055
Austria,Consumption,2011,Terajoules,2776
Austria,Consumption,2010,Terajoules,2699
Austria,Consumption,2009,Terajoules,2256
Austria,Consumption,2008,Terajoules,1655
Austria,Consumption,2007,Terajoules,1754
Austria,Consumption,2006,Terajoules,2019
Austria,Consumption,2005,Terajoules,1501
Austria,Consumption,2004,Terajoules,1422
Austria,Consumption,2003,Terajoules,1854
Austria,Consumption,2002,Terajoules,1630
Austria,Consumption,2001,Terajoules,1477
Austria,Consumption,2000,Terajoules,1543
Austria,Consumption,1999,Terajoules,1124
Austria,Consumption,1998,Terajoules,934
Austria,Consumption,1997,Terajoules,883
Austria,Consumption,1996,Terajoules,1041
Austria,Consumption,1995,Terajoules,770
Austria,Consumption,1994,Terajoules,698
Austria,Consumption,1993,Terajoules,722
Austria,Consumption,1992,Terajoules,647
Austria,Consumption,1991,Terajoules,689
Austria,Consumption,1990,Terajoules,579
Austria,Consumption,2019,Terajoules,7514.361
Austria,Consumption,2018,Terajoules,8032.846
Austria,Consumption,2017,Terajoules,7511.834
Austria,Consumption,2016,Terajoules,7217
Austria,Consumption,2015,Terajoules,7409
Austria,Consumption,2014,Terajoules,8166
Austria,Consumption,2013,Terajoules,8091
Austria,Consumption,2012,Terajoules,8889
Austria,Consumption,2011,Terajoules,7446
Austria,Consumption,2010,Terajoules,7488
Austria,Consumption,2009,Terajoules,7177
Austria,Consumption,2008,Terajoules,6330
Austria,Consumption,2007,Terajoules,6231
Austria,Consumption,2006,Terajoules,6156
Austria,Consumption,2005,Terajoules,5933
Austria,Consumption,2004,Terajoules,4955
Austria,Consumption,2003,Terajoules,4035
Austria,Consumption,2002,Terajoules,3949
Austria,Consumption,2001,Terajoules,3687
Austria,Consumption,2000,Terajoules,3550
Austria,Consumption,1999,Terajoules,2864
Austria,Consumption,1998,Terajoules,4414
Austria,Consumption,1997,Terajoules,4172
Austria,Consumption,1996,Terajoules,4920
Austria,Consumption,1995,Terajoules,3637
Austria,Consumption,1994,Terajoules,3299
Austria,Consumption,1993,Terajoules,3414
Austria,Consumption,1992,Terajoules,3058
Austria,Consumption,1991,Terajoules,3258
Austria,Consumption,1990,Terajoules,2733
Austria,Consumption,2019,Terajoules,95.723
Austria,Consumption,2018,Terajoules,86.048
Austria,Consumption,2017,Terajoules,65.368
Austria,Consumption,2016,Terajoules,69
Austria,Consumption,2015,Terajoules,65
Austria,Consumption,2014,Terajoules,55
Austria,Consumption,2013,Terajoules,114
Austria,Consumption,2012,Terajoules,210
Austria,Consumption,2011,Terajoules,213
Austria,Consumption,2010,Terajoules,228
Austria,Consumption,2009,Terajoules,208
Austria,Consumption,2008,Terajoules,139
Austria,Consumption,2007,Terajoules,119
Austria,Consumption,2006,Terajoules,112
Austria,Consumption,2005,Terajoules,110
Austria,Consumption,2004,Terajoules,96
Austria,Consumption,2003,Terajoules,74
Austria,Consumption,2002,Terajoules,57
Austria,Consumption,2001,Terajoules,50
Austria,Consumption,2000,Terajoules,57
Austria,Consumption,1999,Terajoules,8
Austria,Consumption,1998,Terajoules,6
Austria,Consumption,1997,Terajoules,6
Austria,Consumption,1996,Terajoules,7
Austria,Consumption,1995,Terajoules,5
Austria,Consumption,1994,Terajoules,5
Austria,Consumption,1993,Terajoules,5
Austria,Consumption,1992,Terajoules,4
Austria,Consumption,1991,Terajoules,5
Austria,Consumption,1990,Terajoules,4
Austria,Consumption,2019,Terajoules,59.868
Austria,Consumption,2018,Terajoules,53.245
Austria,Consumption,2017,Terajoules,53.358
Austria,Consumption,2016,Terajoules,17
Austria,Consumption,2015,Terajoules,19
Austria,Consumption,2014,Terajoules,21
Austria,Consumption,2013,Terajoules,21
Austria,Consumption,2012,Terajoules,23
Austria,Consumption,2011,Terajoules,22
Austria,Consumption,2010,Terajoules,24
Austria,Consumption,2009,Terajoules,27
Austria,Consumption,2008,Terajoules,16
Austria,Consumption,2007,Terajoules,27
Austria,Consumption,2006,Terajoules,27
Austria,Consumption,2005,Terajoules,25
Austria,Consumption,2004,Terajoules,21
Austria,Consumption,2003,Terajoules,12
Austria,Consumption,2002,Terajoules,14
Austria,Consumption,2001,Terajoules,15
Austria,Consumption,2000,Terajoules,19
Austria,Consumption,1999,Terajoules,14
Austria,Consumption,1998,Terajoules,8
Austria,Consumption,1997,Terajoules,8
Austria,Consumption,1996,Terajoules,9
Austria,Consumption,1995,Terajoules,7
Austria,Consumption,1994,Terajoules,6
Austria,Consumption,1993,Terajoules,6
Austria,Consumption,1992,Terajoules,6
Austria,Consumption,1991,Terajoules,6
Austria,Consumption,1990,Terajoules,5
Austria,Consumption,2019,Terajoules,510.953
Austria,Consumption,2018,Terajoules,860.087
Austria,Consumption,2017,Terajoules,772.443
Austria,Consumption,2016,Terajoules,728
Austria,Consumption,2015,Terajoules,724
Austria,Consumption,2014,Terajoules,797
Austria,Consumption,2013,Terajoules,814
Austria,Consumption,2012,Terajoules,934
Austria,Consumption,2011,Terajoules,924
Austria,Consumption,2010,Terajoules,935
Austria,Consumption,2009,Terajoules,843
Austria,Consumption,2008,Terajoules,503
Austria,Consumption,2007,Terajoules,575
Austria,Consumption,2006,Terajoules,706
Austria,Consumption,2005,Terajoules,733
Austria,Consumption,2004,Terajoules,705
Austria,Consumption,2003,Terajoules,685
Austria,Consumption,2002,Terajoules,670
Austria,Consumption,2001,Terajoules,665
Austria,Consumption,2000,Terajoules,693
Austria,Consumption,1999,Terajoules,413
Austria,Consumption,1998,Terajoules,561
Austria,Consumption,1997,Terajoules,531
Austria,Consumption,1996,Terajoules,626
Austria,Consumption,1995,Terajoules,463
Austria,Consumption,1994,Terajoules,419
Austria,Consumption,1993,Terajoules,434
Austria,Consumption,1992,Terajoules,389
Austria,Consumption,1991,Terajoules,414
Austria,Consumption,1990,Terajoules,348
Austria,Consumption,2019,Terajoules,961.098
Austria,Consumption,2018,Terajoules,1037.472
Austria,Consumption,2017,Terajoules,931.244
Austria,Consumption,2016,Terajoules,958
Austria,Consumption,2015,Terajoules,994
Austria,Consumption,2014,Terajoules,904
Austria,Consumption,2013,Terajoules,1137
Austria,Consumption,2012,Terajoules,1703
Austria,Consumption,2011,Terajoules,1368
Austria,Consumption,2010,Terajoules,1425
Austria,Consumption,2009,Terajoules,1212
Austria,Consumption,2008,Terajoules,1092
Austria,Consumption,2007,Terajoules,1008
Austria,Consumption,2006,Terajoules,951
Austria,Consumption,2005,Terajoules,868
Austria,Consumption,2004,Terajoules,820
Austria,Consumption,2003,Terajoules,804
Austria,Consumption,2002,Terajoules,908
Austria,Consumption,2001,Terajoules,882
Austria,Consumption,2000,Terajoules,807
Austria,Consumption,1999,Terajoules,814
Austria,Consumption,1998,Terajoules,503
Austria,Consumption,1997,Terajoules,475
Austria,Consumption,1996,Terajoules,561
Austria,Consumption,1995,Terajoules,414
Austria,Consumption,1994,Terajoules,376
Austria,Consumption,1993,Terajoules,389
Austria,Consumption,1992,Terajoules,348
Austria,Consumption,1991,Terajoules,371
Austria,Consumption,1990,Terajoules,312
Austria,Consumption,2019,Terajoules,0.293
Austria,Consumption,2018,Terajoules,0.282
Austria,Consumption,2017,Terajoules,1.805
Austria,Consumption,2016,Terajoules,3
Austria,Consumption,2015,Terajoules,3
Austria,Consumption,2014,Terajoules,6
Austria,Consumption,2013,Terajoules,10
Austria,Consumption,2012,Terajoules,16
Austria,Consumption,2011,Terajoules,14
Austria,Consumption,2010,Terajoules,12
Austria,Consumption,2009,Terajoules,15
Austria,Consumption,2008,Terajoules,21
Austria,Consumption,2007,Terajoules,16
Austria,Consumption,2006,Terajoules,14
Austria,Consumption,2005,Terajoules,13
Austria,Consumption,2004,Terajoules,11
Austria,Consumption,2003,Terajoules,19
Austria,Consumption,2002,Terajoules,15
Austria,Consumption,2001,Terajoules,14
Austria,Consumption,2000,Terajoules,13
Austria,Consumption,1999,Terajoules,15
Austria,Consumption,1998,Terajoules,12
Austria,Consumption,1997,Terajoules,11
Austria,Consumption,1996,Terajoules,13
Austria,Consumption,1995,Terajoules,9
Austria,Consumption,1994,Terajoules,9
Austria,Consumption,1993,Terajoules,9
Austria,Consumption,1992,Terajoules,8
Austria,Consumption,1991,Terajoules,9
Austria,Consumption,1990,Terajoules,7
Austria,Consumption,2019,Terajoules,1386.745
Austria,Consumption,2018,Terajoules,1319.357
Austria,Consumption,2017,Terajoules,1211.788
Austria,Consumption,2016,Terajoules,1125
Austria,Consumption,2015,Terajoules,1194
Austria,Consumption,2014,Terajoules,1463
Austria,Consumption,2013,Terajoules,1404
Austria,Consumption,2012,Terajoules,1326
Austria,Consumption,2011,Terajoules,1176
Austria,Consumption,2010,Terajoules,1219
Austria,Consumption,2009,Terajoules,1178
Austria,Consumption,2008,Terajoules,756
Austria,Consumption,2007,Terajoules,706
Austria,Consumption,2006,Terajoules,671
Austria,Consumption,2005,Terajoules,630
Austria,Consumption,2004,Terajoules,572
Austria,Consumption,2003,Terajoules,542
Austria,Consumption,2002,Terajoules,606
Austria,Consumption,2001,Terajoules,535
Austria,Consumption,2000,Terajoules,531
Austria,Consumption,1999,Terajoules,262
Austria,Consumption,1998,Terajoules,989
Austria,Consumption,1997,Terajoules,935
Austria,Consumption,1996,Terajoules,1103
Austria,Consumption,1995,Terajoules,815
Austria,Consumption,1994,Terajoules,739
Austria,Consumption,1993,Terajoules,765
Austria,Consumption,1992,Terajoules,685
Austria,Consumption,1991,Terajoules,730
Austria,Consumption,1990,Terajoules,612
Austria,Consumption,2019,Terajoules,793.039
Austria,Consumption,2018,Terajoules,780.056
Austria,Consumption,2017,Terajoules,794.024
Austria,Consumption,2016,Terajoules,853
Austria,Consumption,2015,Terajoules,669
Austria,Consumption,2014,Terajoules,1012
Austria,Consumption,2013,Terajoules,960
Austria,Consumption,2012,Terajoules,1070
Austria,Consumption,2011,Terajoules,794
Austria,Consumption,2010,Terajoules,811
Austria,Consumption,2009,Terajoules,715
Austria,Consumption,2008,Terajoules,827
Austria,Consumption,2007,Terajoules,818
Austria,Consumption,2006,Terajoules,876
Austria,Consumption,2005,Terajoules,897
Austria,Consumption,2004,Terajoules,792
Austria,Consumption,2003,Terajoules,809
Austria,Consumption,2002,Terajoules,778
Austria,Consumption,2001,Terajoules,838
Austria,Consumption,2000,Terajoules,836
Austria,Consumption,1999,Terajoules,834
Austria,Consumption,1998,Terajoules,1822
Austria,Consumption,1997,Terajoules,1722
Austria,Consumption,1996,Terajoules,2031
Austria,Consumption,1995,Terajoules,1502
Austria,Consumption,1994,Terajoules,1362
Austria,Consumption,1993,Terajoules,1409
Austria,Consumption,1992,Terajoules,1263
Austria,Consumption,1991,Terajoules,1345
Austria,Consumption,1990,Terajoules,1128
Austria,Consumption,2019,Terajoules,2957.778
Austria,Consumption,2018,Terajoules,3151.768
Austria,Consumption,2017,Terajoules,3027.236
Austria,Consumption,2016,Terajoules,2867
Austria,Consumption,2015,Terajoules,3071
Austria,Consumption,2014,Terajoules,3251
Austria,Consumption,2013,Terajoules,2870
Austria,Consumption,2012,Terajoules,2645
Austria,Consumption,2011,Terajoules,2131
Austria,Consumption,2010,Terajoules,1975
Austria,Consumption,2009,Terajoules,2115
Austria,Consumption,2008,Terajoules,2178
Austria,Consumption,2007,Terajoules,2139
Austria,Consumption,2006,Terajoules,1921
Austria,Consumption,2005,Terajoules,1844
Austria,Consumption,2004,Terajoules,1242
Austria,Consumption,2003,Terajoules,478
Austria,Consumption,2002,Terajoules,419
Austria,Consumption,2001,Terajoules,247
Austria,Consumption,2000,Terajoules,216
Austria,Consumption,1999,Terajoules,176
Austria,Consumption,1998,Terajoules,102
Austria,Consumption,1997,Terajoules,96
Austria,Consumption,1996,Terajoules,113
Austria,Consumption,1995,Terajoules,84
Austria,Consumption,1994,Terajoules,77
Austria,Consumption,1993,Terajoules,79
Austria,Consumption,1992,Terajoules,71
Austria,Consumption,1991,Terajoules,75
Austria,Consumption,1990,Terajoules,63
Austria,Consumption,2019,Terajoules,199.375
Austria,Consumption,2018,Terajoules,202.507
Austria,Consumption,2017,Terajoules,193.861
Austria,Consumption,2016,Terajoules,167
Austria,Consumption,2015,Terajoules,205
Austria,Consumption,2014,Terajoules,217
Austria,Consumption,2013,Terajoules,234
Austria,Consumption,2012,Terajoules,383
Austria,Consumption,2011,Terajoules,352
Austria,Consumption,2010,Terajoules,366
Austria,Consumption,2009,Terajoules,356
Austria,Consumption,2008,Terajoules,314
Austria,Consumption,2007,Terajoules,372
Austria,Consumption,2006,Terajoules,421
Austria,Consumption,2005,Terajoules,390
Austria,Consumption,2004,Terajoules,325
Austria,Consumption,2003,Terajoules,247
Austria,Consumption,2002,Terajoules,122
Austria,Consumption,2001,Terajoules,118
Austria,Consumption,2000,Terajoules,146
Austria,Consumption,1999,Terajoules,116
Austria,Consumption,1998,Terajoules,92
Austria,Consumption,1997,Terajoules,87
Austria,Consumption,1996,Terajoules,102
Austria,Consumption,1995,Terajoules,76
Austria,Consumption,1994,Terajoules,68
Austria,Consumption,1993,Terajoules,71
Austria,Consumption,1992,Terajoules,63
Austria,Consumption,1991,Terajoules,68
Austria,Consumption,1990,Terajoules,57
Austria,Consumption,2019,Terajoules,18.951
Austria,Consumption,2018,Terajoules,23.588
Austria,Consumption,2017,Terajoules,19.377
Austria,Consumption,2016,Terajoules,19
Austria,Consumption,2015,Terajoules,16
Austria,Consumption,2014,Terajoules,13
Austria,Consumption,2013,Terajoules,12
Austria,Consumption,2012,Terajoules,46
Austria,Consumption,2011,Terajoules,41
Austria,Consumption,2010,Terajoules,42
Austria,Consumption,2009,Terajoules,46
Austria,Consumption,2008,Terajoules,45
Austria,Consumption,2007,Terajoules,42
Austria,Consumption,2006,Terajoules,37
Austria,Consumption,2005,Terajoules,79
Austria,Consumption,2004,Terajoules,96
Austria,Consumption,2003,Terajoules,120
Austria,Consumption,2002,Terajoules,134
Austria,Consumption,2001,Terajoules,141
Austria,Consumption,2000,Terajoules,98
Austria,Consumption,1999,Terajoules,82
Austria,Consumption,1998,Terajoules,133
Austria,Consumption,1997,Terajoules,125
Austria,Consumption,1996,Terajoules,148
Austria,Consumption,1995,Terajoules,109
Austria,Consumption,1994,Terajoules,99
Austria,Consumption,1993,Terajoules,103
Austria,Consumption,1992,Terajoules,92
Austria,Consumption,1991,Terajoules,98
Austria,Consumption,1990,Terajoules,82
Austria,Consumption,2019,Terajoules,530.538
Austria,Consumption,2018,Terajoules,518.436
Austria,Consumption,2017,Terajoules,441.33
Austria,Consumption,2016,Terajoules,411
Austria,Consumption,2015,Terajoules,449
Austria,Consumption,2014,Terajoules,427
Austria,Consumption,2013,Terajoules,515
Austria,Consumption,2012,Terajoules,533
Austria,Consumption,2011,Terajoules,411
Austria,Consumption,2010,Terajoules,451
Austria,Consumption,2009,Terajoules,462
Austria,Consumption,2008,Terajoules,439
Austria,Consumption,2007,Terajoules,409
Austria,Consumption,2006,Terajoules,420
Austria,Consumption,2005,Terajoules,344
Austria,Consumption,2004,Terajoules,275
Austria,Consumption,2003,Terajoules,245
Austria,Consumption,2002,Terajoules,226
Austria,Consumption,2001,Terajoules,182
Austria,Consumption,2000,Terajoules,134
Austria,Consumption,1999,Terajoules,130
Austria,Consumption,1998,Terajoules,186
Austria,Consumption,1997,Terajoules,176
Austria,Consumption,1996,Terajoules,207
Austria,Consumption,1995,Terajoules,153
Austria,Consumption,1994,Terajoules,139
Austria,Consumption,1993,Terajoules,144
Austria,Consumption,1992,Terajoules,129
Austria,Consumption,1991,Terajoules,137
Austria,Consumption,1990,Terajoules,115
Austria,Consumption,2020,Terajoules,61844.045
Austria,Consumption,2019,Terajoules,61669.61
Austria,Consumption,2018,Terajoules,60577.686
Austria,Consumption,2017,Terajoules,64917.999
Austria,Consumption,2016,Terajoules,62312
Austria,Consumption,2015,Terajoules,59146
Austria,Consumption,2014,Terajoules,55382
Austria,Consumption,2013,Terajoules,60661
Austria,Consumption,2012,Terajoules,58647
Austria,Consumption,2011,Terajoules,55574
Austria,Consumption,2010,Terajoules,55733
Austria,Consumption,2009,Terajoules,50468
Austria,Consumption,2008,Terajoules,48154
Austria,Consumption,2007,Terajoules,43790
Austria,Consumption,2006,Terajoules,43649
Austria,Consumption,2005,Terajoules,43332
Austria,Consumption,2004,Terajoules,45169
Austria,Consumption,2003,Terajoules,42403
Austria,Consumption,2002,Terajoules,39556
Austria,Consumption,2001,Terajoules,40088
Austria,Consumption,2000,Terajoules,37598
Austria,Consumption,1999,Terajoules,39268
Austria,Consumption,1998,Terajoules,36864
Austria,Consumption,1997,Terajoules,35422
Austria,Consumption,1996,Terajoules,39068
Austria,Consumption,1995,Terajoules,31107
Austria,Consumption,1994,Terajoules,27887
Austria,Consumption,1993,Terajoules,28774
Austria,Consumption,1992,Terajoules,25674
Austria,Consumption,1991,Terajoules,26551
Austria,Consumption,1990,Terajoules,22323
Austria,Consumption,2020,Terajoules,34054.798
Austria,Consumption,2019,Terajoules,32310.27
Austria,Consumption,2018,Terajoules,32504.214
Austria,Consumption,2017,Terajoules,34549.075
Austria,Consumption,2016,Terajoules,32619
Austria,Consumption,2015,Terajoules,31476
Austria,Consumption,2014,Terajoules,28644
Austria,Consumption,2013,Terajoules,31185
Austria,Consumption,2012,Terajoules,27395
Austria,Consumption,2011,Terajoules,24492
Austria,Consumption,2010,Terajoules,24989
Austria,Consumption,2009,Terajoules,22284
Austria,Consumption,2008,Terajoules,21074
Austria,Consumption,2007,Terajoules,20276
Austria,Consumption,2006,Terajoules,18301
Austria,Consumption,2005,Terajoules,20036
Austria,Consumption,2004,Terajoules,25487
Austria,Consumption,2003,Terajoules,23710
Austria,Consumption,2002,Terajoules,22013
Austria,Consumption,2001,Terajoules,23197
Austria,Consumption,2000,Terajoules,21360
Austria,Consumption,1999,Terajoules,21870
Austria,Consumption,1998,Terajoules,19161
Austria,Consumption,1997,Terajoules,18118
Austria,Consumption,1996,Terajoules,21362
Austria,Consumption,1995,Terajoules,15794
Austria,Consumption,1994,Terajoules,14322
Austria,Consumption,1993,Terajoules,14820
Austria,Consumption,1992,Terajoules,13275
Austria,Consumption,1991,Terajoules,14147
Austria,Consumption,1990,Terajoules,11866
Austria,Consumption,2019,Terajoules,456.743
Austria,Consumption,2018,Terajoules,459.484
Austria,Consumption,2017,Terajoules,488.391
Austria,Consumption,2016,Terajoules,461
Austria,Consumption,2015,Terajoules,445
Austria,Consumption,2014,Terajoules,405
Austria,Consumption,2013,Terajoules,444
Austria,Consumption,2012,Terajoules,390
Austria,Consumption,2011,Terajoules,346
Austria,Consumption,2010,Terajoules,353
Austria,Consumption,2009,Terajoules,315
Austria,Consumption,2008,Terajoules,298
Austria,Consumption,2007,Terajoules,287
Austria,Consumption,2006,Terajoules,259
Austria,Consumption,2005,Terajoules,283
Austria,Consumption,2004,Terajoules,272
Austria,Consumption,2003,Terajoules,259
Austria,Consumption,2002,Terajoules,242
Austria,Consumption,2001,Terajoules,233
Austria,Consumption,2000,Terajoules,224
Austria,Consumption,1999,Terajoules,240
Austria,Consumption,1998,Terajoules,245
Austria,Consumption,1997,Terajoules,241
Austria,Consumption,1996,Terajoules,245
Austria,Consumption,1995,Terajoules,212
Austria,Consumption,1994,Terajoules,187
Austria,Consumption,1993,Terajoules,193
Austria,Consumption,1992,Terajoules,171
Austria,Consumption,1991,Terajoules,171
Austria,Consumption,1990,Terajoules,144
Austria,Consumption,2020,Terajoules,466.25
Austria,Consumption,2020,Terajoules,27322.997
Austria,Consumption,2019,Terajoules,28902.597
Austria,Consumption,2018,Terajoules,27613.988
Austria,Consumption,2017,Terajoules,29880.533
Austria,Consumption,2016,Terajoules,29232
Austria,Consumption,2015,Terajoules,27225
